id,category/id,category/name/ca,category/name/es,scope/id,scope/name/ca,scope/name/es,participatory_space/id,participatory_space/url,component/id,title/ca,title/es,description/ca,description/es,start_time,end_time,attendees,contributions,organizations,address,location/ca,location/es,reference,comments,attachments,followers,url,related_proposals,related_results
2947,724.0,"Aprenentatges, creativitat i vincles","Aprendizajes, creatividad y vínculos",5.0,Sarrià - Sant Gervasi,Sarrià - Sant Gervasi,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Debat de cultura a Sarrià-Sant Gervasi,Debate de cultura en Sarrià-Sant Gervasi,<p>Sessió de debat i recollida de propostes i projectes d'inversió en l'àmbit de les polítiques de cultura al districte de Sarrià-Sant Gervasi.</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el ámbito de las políticas de cultura en el distrito de Sarrià-Sant Gervasi.</p>,2020-03-02 17:00:00,2020-03-02 19:30:00,10,3,"A.C. Casa Orlandai
C.C. Vil.la Urània
Plataforma Construïm La Sarrianenca
","Carrer d'Alfons XII, 95, 105, 08006 Barcelona",Escola Suïssa de Barcelona,Escuela Suiza de Barcelona,BCN-MEET-2020-02-2947,0,3,274,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2947,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20167, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20168, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21848",
2948,721.0,Progrés Econòmic,Progrés Econòmic,5.0,Sarrià - Sant Gervasi,Sarrià - Sant Gervasi,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Debat de comerç i promoció econòmica a Sarrià-Sant Gervasi,Debate de comercio y promoción económica en Sarrià-Sant Gervasi,<p>Sessió de debat i recollida de propostes i projectes d'inversió en l'àmbit de les polítiques de promoció econòmica al districte de Sarrià-Sant Gervasi.</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el ámbito de las políticas de promoción económica en el distrito de Sarrià-Sant Gervasi.</p>,2020-03-05 13:00:00,2020-03-05 15:30:00,8,9,"Barnavasi
Associació Diagonal Barcelona 
Eix de Sarrià
Associació Comercial Manoli
","Carrer del Bon Pastor, 5, 08021 Barcelona",Col·legi d'Aparelladors i Arquitectes de Barcelona,Colegio de Aparejadores y Arquitectos de Barcelona,BCN-MEET-2020-02-2948,0,3,275,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2948,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19922, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19923",
2949,,,,137.0,la Guineueta,la Guineueta,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Barri Guineueta ,Consejo de Barrio Guineueta,<p>Debat i recollida de propostes i projectes d’inversió pel barri i/o el conjunt del districte.</p>,<p>Debate y recogida de propuestas y proyectos de inversión por el barrio y/o el conjunto del distrito.</p>,2020-02-18 17:30:00,2020-02-18 19:30:00,20,0,"Partit Popular
 Junts x Cat
AAVV La Guineueta
Barcelona Pel Canvi
C's
ACCESS","Plaça de ca N'Enseya, 08031 Barcelona",La Masia de la Guineueta,La Masia de la Guineueta,BCN-MEET-2020-02-2949,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2949,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18107, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18108, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18109, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18324",
2950,,,,135.0,el Turó de la Peira,el Turó de la Peira,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Barri Turó de la Peira,Consejo de Barrio Turó de La Peira,<p>Debat i recollida de propostes i projectes d’inversió pel barri i/o el conjunt del districte.</p>,<p>Debate y recogida de propuestas y proyectos de inversión por el barrio y/o el conjunto del distrito.</p>,2020-02-19 17:30:00,2020-02-19 19:30:00,29,0,"EL CASALET DEL TURÓ
A.VV. TURÓ DE LA PEIRA
CASAL ENRIQUEZARTE AUTOGESTIONADO
ASSOCIACIÓ DE COMERCIANTS
CCD TURÓ DE LA PEIRA
AMPA TURÓ DE LA PEIRA
SUPORT AMPA  NOU BARRIS
C’s
Junts per Catalunya","Carrer del Teide, 20, 08031 Barcelona",Espai Jove Les Basses ,Espacio Joven Les Bases,BCN-MEET-2020-02-2950,0,4,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2950,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18111, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18112, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18115, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18116, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18117, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18118",
2952,,,,136.0,Can Peguera,Can Peguera,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Barri Can Peguera,Consejo de Barrio Can Peguera,<p>Sessió especial del Consell de Barri on parlarem de quines són les accions prioritàries al barri i recollirem idees per als Pressupostos Participatius. Vine i participa!</p>,<p>Debate y recogida de propuestas y proyectos de inversión por el barrio y/o el conjunto del distrito.</p>,2020-02-25 17:30:00,2020-02-25 19:30:00,11,7,"Associació de Veïns Can Peguera
C's","C. Biure, 1 / Beret, 83 08031 Barcelona",Casal de barri La Cosa Nostra,Casal de barrio La Cosa Nostra,BCN-MEET-2020-02-2952,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2952,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18860,
2953,,,,142.0,la Trinitat Nova,la Trinitat Nova,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Barri Trinitat Nova,Consejo de Barrio Trinitat Nova,<p>Sessió del Consell de Barri on parlarem de quines són les accions prioritàries al barri i recollirem idees per als Pressupostos Participatius. Vine i participa!</p>,<p>Debate y recogida de propuestas y proyectos de inversión por el barrio y/o el conjunto del distrito.</p>,2020-02-27 17:30:00,2020-02-27 19:30:00,26,8,"Taula Oberta Trinitat Nova
Bruixes i Bruixots Trinitat Nova
Trinitat Unió Esportiva
Somos la Trini
Escola Bressol Trinitat Nova
AVV Trinitat Nova"," Carrer de Garbí, nº3 08033 Barcelona ",Casal de Barri de Trinitat Nova,Casal de Barrio de Trinitat Nova,BCN-MEET-2020-02-2953,0,4,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2953,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17815, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19373, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19374, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19375, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19376, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19377, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19378",
2954,,,,8.0,Nou Barris,Nou Barris,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Sessió de debat Memòria Històrica Nou Barris,Sesión de debate Memória Histórica  Nou Barris,<p>Debat sobre Memòria Històrica i recollida de propostes i projectes d’inversió per al districte.</p>,<p>Debate sobre Memoria Histórica y recogida de propuestas y proyectos de inversión para el distrito.</p>,2020-02-26 17:30:00,2020-02-26 19:30:00,13,10,"Arxiu Memòria Històrica
AVV Turó de la Peira
Somos la Trini
Associació Nou Barris per la República
Associació cultural Nou Barris Taller d'idees
Revive la Trini Nova 
Grup Història Nou Barris 
","Plaça Major de Nou Barris, 1, 08042 Barcelona",Seu Districte Nou Barris,Sede del Districto Nou Barris,BCN-MEET-2020-02-2954,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2954,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18657, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18658, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18659, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18660",
2957,,,,1.0,Ciutat Vella,Ciutat Vella,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,"Ciutat Vella, diversa i accessible, I","Ciutat Vella, diversa y accesible, I",<p>Sessió de debat i recollida de propostes i projectes d'inversió en l'àmbit de la diversitat funcional per al districte de Ciutat Vella</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el ámbito de la diversidad funcional para el distrito de Ciutat Vella</p><p><br></p>,2020-02-11 10:00:00,2020-02-11 12:00:00,32,0,"Fundació Apip-Acam - Residència Vigatans
Radio Nikosia
DINCAT
TEB Barcelona
CO Sínia
Taller Sant Jordi
Associació Estel Tàpia","C/ Reina Amàlia, 31, 08001 Barcelona",Casal de barri Folch i Torres,Casal de barrio Folch i Torres,BCN-MEET-2020-02-2957,0,1,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2957,,
2959,,,,114.0,Sant Gervasi - la Bonanova,Sant Gervasi - la Bonanova,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de barri de Sant Gervasi la Bonanova,Consejo de barrio de Sant Gervasi la Bonanova,<p>Sessió de debat i recollida de propostes i projectes d'inversió en el barri de Sant Gervasi i la Bonanova del districte de Sarrià-Sant Gervasi. </p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el barrio de Sant Gervasi y la Bonanova del distrito de Sarrià-Sant Gervasi.</p>,2020-03-09 17:00:00,2020-03-09 19:30:00,37,7,"VOX
AVV Sant Gervasi
Barnavas
Llar Mossèn Lluis Vidal
AVV Sant Gervasi Cassoles
El Jardí Premsa Local","Carrer de Muntaner, 544, 08022 Barcelona",Centre Cívic Vil.la Florida,Centro Cívico Vil.la Florida,BCN-MEET-2020-02-2959,0,3,274,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2959,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21356, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21368, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21374, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21375, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21511, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21925, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21953",
2960,,,,116.0,el Putxet i el Farró,el Putxet i el Farró,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de barri del Putxet i el Farró,Consejo de Barrio de el Putxet i el Farró,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el barrio del&nbsp;Putxet i el&nbsp;Farró.</p>,<p>Sesión de debate de propuestas PAM-PAD&nbsp;y proyectos de inversión para el Barrio de&nbsp;Putxet&nbsp;y el&nbsp;Farró</p>,2020-03-11 17:00:00,2020-03-11 19:30:00,18,5,"Associació Casa Silenci
Plataforma Pacifiquem Ballester
Associació veïns i amics putxet
Ass. Veïns barri El Farro
","Carrer de Marmellà, 13, 08023 Barcelona",Espai Putxet,Espacio Putxet,BCN-MEET-2020-02-2960,0,4,275,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2960,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21033, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21037, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21041, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21044, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21048",
2978,,,,3.0,Sants - Montjuïc,Sants - Montjuïc,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de persones amb discapacitat del districte de Sants - Montjuïc,Consejo de personas con discapacidad de Sants - Montjuïc,<p>Sessió de debat i recollida de propostes i projectes d'inversió en l'àmbit de la diversitat funcional per al districte de Sants - Montjuïc</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el ámbito de la diversidad funcional para el distrito de Ciutat Vella</p>,2020-01-30 16:30:00,2020-01-30 18:30:00,16,29,"Associació Esclat, Fundació Hospitalitat, Pre Tallers Sant Josep SCCL, Som Fundació, Fundació Joia, Llar Escleròsis Múltiple, Residència i centre de dia Tres Pins, Fundació Privada Artesà, Fundació ASPACE",C/ Creu coberta 104 08014 Barcelona,Seu del districte de Sants - Montjuïc,Sede del distrito Sants Montjuïc,BCN-MEET-2020-02-2978,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2978,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17660, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17661, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17662, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17664",
2979,,,,1.0,Ciutat Vella,Ciutat Vella,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Parlem d'esports! Ciutat Vella,Hablemos de deporte! Ciutat Vella,"<p>Debat i recollida de propostes i projectes d'inversió per al barri i/o el conjunt del districte.</p><p>Consulta l'enllaç de la mateixa sessió per el Procés Participatiu del PAM 2020-2023: <a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3296"" target=""_blank"">clica aquí</a></p>","<p>Debate y recogida de propuestas y proyectos de inversión para el barrio y/o el conjunto del distrito.</p><p>Consulta el enlace de la misma sesión para el Proceso Participativo del PAM 2020-2023: <a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3296?locale=es"" target=""_blank"">clica aquí</a></p>",2020-02-19 17:00:00,2020-02-19 19:00:00,24,0,"Club Petanca Barcelona, Associació Al Carrer escola de skate, Futtoc, CFS Compartir, CEM Ciutadella, Club Lleuresport, Barceloneta Futsal, Residencia Vigatans, Associació Esportiva Ciutat Vella, C.F. Barceloneta, AE Ciutat Vella, CEM Sant Sebastià CNAB, CEM Colom, CAP Gòtic, CEM Marítim, Institut BCN Esports, Associació Darna, Eix Raval, veïnes i veïns de diferents barris.","Carrer Reina Amàlia, 31",Casal de barri Folch i Torres,Casal de barri Folch i Torres,BCN-MEET-2020-02-2979,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2979,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20123, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20124, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20125, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20126, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20127, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20128, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20129, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20131, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20132",
3009,,,,7.0,Horta - Guinardó,Horta - Guinardó,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Debat sobre persones grans a Horta-Guinardó,Debate sobres personas mayores en Horta-Guinardó,"<p>Sessió de debat i recollida de propostes i projectes d'inversió en l'àmbit de la gent gran a Horta-Guinardó.</p><p><strong>Si vols consultar les propostes referents al PAD que han sorgit d'aquesta trobada, pots consultar-ho aquí:&nbsp;</strong></p><p><span class=""ql-cursor"">﻿</span><a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3427"" target=""_blank"">https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3427</a></p>","<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el ámbito de las personas mayores en Horta-Guinardó.</p><p><strong>Si quieres consultar las propuestas referentes al PAD surgidas de este encuentro, puedes hacerlo aquí:</strong></p><p><span class=""ql-cursor"">﻿</span><a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3427"" target=""_blank"">https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3427</a></p><p><br></p>",2020-03-04 10:00:00,2020-03-04 12:00:00,9,11,"AVV Taixonera, AVV Horta, AVV Sant Genís","Carrer Feliu i Codina, 37",Casal de gent gran d'Horta,Casal de gent gran d'Horta,BCN-MEET-2020-02-3009,0,2,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/3009,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/22641, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/22642, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/22643",
3011,,,,129.0,Montbau,Montbau,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,"Consell de Barri de Montbau, Horta-Guinardó",Consejo de Barrio de Montbau,"<p>Sessió de debat i recollida de propostes i projectes d'inversió al barri de Montbau.</p><p><strong>Si vols consultar les propostes referents al PAD que han sorgit d'aquesta trobada, pots consultar-ho aquí:&nbsp;</strong></p><p><span class=""ql-cursor"">﻿</span><a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3402"" target=""_blank"">https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3402</a></p>","<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el barrio de Montbau.</p><p><strong>Si quieres consultar las propuestas referentes al PAD surgidas de este encuentro, puedes hacerlo aquí:</strong></p><p><span class=""ql-cursor"">﻿</span><a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3402"" target=""_blank"">https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3402</a></p>",2020-02-19 17:30:00,2020-02-19 19:30:00,120,20,"AFA Baloo, AVV Montbau, AVV Horta, Coral, Avis Montbau","Carrer Domènech i Montaner, 3",Sala Polivalent de Montbau,Sala Polivalent de Montbau,BCN-MEET-2020-02-3011,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/3011,,
3012,,,,123.0,Can Baró,Can Baró,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,"Consell de Barri de Can Baró, Horta-Guinardó",Consejo de Barrio Can Baró,"<p>Sessió de debat i recollida de propostes i projectes d'inversió al barri de Can Baró d'Horta-Guinardó.</p><p><strong>Si vols consultar les propostes referents al PAD que han sorgit d'aquesta trobada, pots consultar-ho aquí:&nbsp;</strong></p><p><span class=""ql-cursor"">﻿</span><a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3397"" target=""_blank"">https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3397</a></p>","<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el barrio de Can Baró.</p><p><strong>Si quieres consultar las propuestas referentes al PAD surgidas de este encuentro, puedes hacerlo aquí:</strong></p><p><span class=""ql-cursor"">﻿</span><a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3397"" target=""_blank"">https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3397</a></p>",2020-02-20 18:00:00,2020-02-20 20:00:00,60,17,"AVV Turó de la Peira, AVV Baix Guinardó, Veïns Vistaparc, Plataforma Can Baró, Local Social Raimon Casellas, AVV Can Baró, Agrupament Escolta Can Baró, AMPA ACIS Artur Martorell, AVV Cases periodistes Can Baró","Carrer Josep Serrano, 59-71","Casal de barri ""El Pirineu""","Casal de barri ""El Pirineu""",BCN-MEET-2020-02-3012,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/3012,,
3013,,,,122.0,el Baix Guinardó,el Baix Guinardó,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,"Consell de Barri del Baix Guinardó, Horta-Guinardó",Consejo de Barrio del Baix Guinardó,"<p>Sessió de debat i recollida de propostes i projectes d'inversió al barri del Baix Guinardó, a Horta-Guinardó.</p><p><strong>Si vols consultar les propostes referents al PAD que han sorgit d'aquesta trobada, pots consultar-ho aquí:&nbsp;</strong></p><p><span class=""ql-cursor"">﻿</span><a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3405"" target=""_blank"">https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3405</a></p>","<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el barrio del Baix Guinardó.</p><p><strong>Si quieres consultar las propuestas referentes al PAD surgidas de este encuentro, puedes hacerlo aquí:</strong></p><p><span class=""ql-cursor"">﻿</span><a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3405"" target=""_blank"">https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3405</a></p>",2020-03-02 18:00:00,2020-03-02 20:00:00,55,19,"Assamblea d'Horta-Guinardó, AVV Baix Guinardó, Espai Gos BCN","Ronda Guinardó, 49",Seu del Districte d'Horta-Guinardó,Seu del Districte d'Horta-Guinardó,BCN-MEET-2020-02-3013,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/3013,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/22466, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/22468",
3026,,,,4.0,Les Corts,Les Corts,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Primera Sessió del Debat 1 sobre diversitat funcional al districte de Les Corts,Primera Sesión del Debate 1 sobre diversidad funcional en el distrito de Les Corts,<p>Primera sessió del Debat 1 sobre diversitat funcional al districte de Les Corts</p>,<p>Primera sesión del Debate 1 sobre diversidad funcional en el distrito de Les Corts</p>,2020-02-10 09:00:00,2020-02-10 11:00:00,16,0,"Centre Ocupacional Les Corts
Taller Ocupacional Ariadna","c/ comandant benítez 6, 08028 Barcelona",Centre Cívic Joan Oliver Pere Quart,Centro Cívico Joan Oliver Pere Quart,BCN-MEET-2020-02-3026,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/3026,,
3064,,,,4.0,Les Corts,Les Corts,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Grup de Treball per la Inclusió - Les Corts,Grupo de Trabajo para la Inclusión - Les Corts,<p>Grup de Treball per la Inclusió - Les Corts</p>,<p>Grupo de Trabajo para la Inclusión - Les Corts</p>,2020-02-19 16:30:00,2020-02-19 18:30:00,11,25,"Escola Movagas; Associació Esclat; C. O. Les Corts; CEE Paideia Fundació Paideia; Federació Pkt d'Entet de Peru amb Disca del D.C; T.O. Ariadna; Associació Disc Visual CAT; Grup CHM Salut Mental; Fundació Hope & Help
","Plaça comas 18, 08028 Barcelona",Seu del districte de Les Corts,Sede del distrito de Les Corts,BCN-MEET-2020-02-3064,0,1,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/3064,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19291, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19292, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19293, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19294, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19295, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19296, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19297, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19298, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19299",
3057,723.0,Dret a la Ciutat,Derecho a la ciudad,11.0,Ciutat,Ciutat,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Debat jove: transformació i territori,Debate joven: transformación y territorio,"<p>Trobada participativa orientada a persones joves de tota la ciutat de Barcelona que vulguin aportar la seva perspectiva respecte al Programa d'Actuació Municipal (PAM), fer-hi aportacions o proposar projectes d'inversió municipal específics. Els temes de partida seran els àmbits ""Participació i associacionisme"" i ""Equipaments juvenils i espai públic"" ja contemplats al Pla d'Adolescència i Joventut (PAJ) 2017-2021.</p><p><br></p><p><br></p>","<p>Encuentro participativo orientado a personas jóvenes de toda la ciudad de Barcelona que quieran aportar su perspectiva respecto al Programa de Actuación Municipal (PAM), hacer aportaciones o proponer proyectos de inversión municipal específicos. Los temas de partida seran los àmbitos ""Participación y asociacionismo"" y ""Equipamentos juveniles y espacio público"" ya contemplados en el Plan de Adolescencia y Juventud (PAJ) 2017-2021.</p>",2020-02-27 17:00:00,2020-02-27 19:00:00,20,8,Esplais Catalans; MCECC; Escoltes catalans; AEIG Pau Casals de la Sagrera; La Sagrera Alternativa; Acció Escolta de Catalunya; Grup popular Trinitat Nova; EJOVES; Plataforma d'Entitats Juvenils Sarrià i Cassoles; Consell de la Joventut de Barcelona; Plataforma infantil i juvenil de Les Corts; CRAJ; Casal de Joves autogestionat de Sants,"Carrer Sant Pere Més Baix, 55",Casal de Joves Palau Alòs,Casal de Jóvenes Palau Alòs,BCN-MEET-2020-02-3057,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/3057,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18583, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18716, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18717, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20140",
3060,,,,4.0,Les Corts,Les Corts,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Primera Sessió del Debat 2 sobre diversitat funcional al districte de Les Corts,Primera Sesión del Debate 2 sobre diversidad funcional en el distrito de Les Corts,<p>Primera sessió del Debat 2 sobre diversitat funcional al districte de Les Corts</p>,<p>Primera sesión del Debate 1 sobre diversidad funcional en el distrito de Les Corts</p>,2020-02-14 09:00:00,2020-02-14 10:30:00,7,0,Associació Centre d'Higiene Mental Les Corts,"Plaça de la Concòrdia, 13, 08014 Barcelona, Espanya",Centre Cívic Can Déu,Centro Cívico Can Déu,BCN-MEET-2020-02-3060,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/3060,,
